,date,JPM,BAC,WFC,C,BK,JPM_ret,BAC_ret,WFC_ret,C_ret,BK_ret,port_ret,port_volume,quarter,DGS1,DGS10,DGS1MO,DGS2,DGS20,DGS3,DGS30,DGS3MO,DGS5,DGS6MO,DGS7,month,year,weekday,dayofweek,sentiment_bert,vader_neg,vader_neu,vader_pos,vader_compound,vader_compound_dummy,roberta_neg,roberta_neu,roberta_pos,roberta_compound,roberta_compound_dummy
28,2020-02-12,123.0673828125,31.87420654296875,43.78652191162109,69.33290100097656,41.73818206787109,0.0,0.0043141374799053,-0.0041677319735118,0.0030346216623466,0.0030159928290873,-0.0016471558916525,92.46062377747096,2020Q1,1.49,1.62,1.57,1.44,1.93,1.42,2.09,1.58,1.45,1.56,1.55,2.0,2020.0,2.0,Wednesday,1.2142857142857142,0.0887857142857142,0.7917500000000001,0.1193214285714285,0.1145607142857142,2.071428571428572,0.239009911726628,0.5917524131281036,0.1692376780972283,-0.0697722336293996,1.8928571428571428
29,2020-02-13,122.96034240722656,31.865074157714844,44.08888626098633,69.04447937011719,41.26306915283203,-0.0008697707128176,-0.0002865133361545,0.00690542057612,-0.0041599533078142,-0.0113831722298414,0.0011922559465658,92.57086050599284,2020Q1,1.48,1.61,1.59,1.44,1.91,1.42,2.07,1.59,1.43,1.56,1.53,2.0,2020.0,3.0,Thursday,1.2647058823529411,0.0685,0.8183823529411764,0.1130588235294117,0.2288705882352941,2.3529411764705883,0.2514070695512653,0.6178799341706669,0.1307129874441991,-0.1206940821070662,1.7352941176470589
30,2020-02-14,122.58580017089844,31.81031036376953,44.18050384521485,68.86095428466797,41.14652633666992,-0.0030460409347893,-0.0017186149849914,0.0020780199274299,-0.0026580703790294,-0.0028243855475329,-0.0001802613870215,92.55417355428024,2020Q1,1.49,1.59,1.6,1.42,1.89,1.4,2.04,1.58,1.42,1.56,1.51,2.0,2020.0,4.0,Friday,1.15,0.0918,0.7904,0.1178499999999999,0.202625,2.35,0.2700097846100107,0.604625615477562,0.1253646206576376,-0.1446451639523729,1.7
31,2020-02-18,120.96273803710938,31.28089141845703,43.05355072021485,67.80342864990234,40.59970474243164,-0.0132402132345371,-0.016642998425928,-0.0255079283149021,-0.0153574060329437,-0.0132896174458098,-0.0200015392359944,90.70294762047928,2020Q1,1.47,1.55,1.61,1.41,1.85,1.37,2.0,1.58,1.39,1.56,1.48,2.0,2020.0,1.0,Tuesday,1.1578947368421053,0.0800526315789473,0.7939473684210526,0.1258947368421052,0.2804105263157894,2.473684210526316,0.2466166203253363,0.6639884631884726,0.0893949110453065,-0.1572217092800297,1.6842105263157894
32,2020-02-19,122.61256408691406,31.6916446685791,43.14516830444336,68.21420288085938,41.16444778442383,0.0136391262018105,0.0131311235548647,0.0021279913664702,0.0060583106066514,0.0139100283013133,0.0073610132386876,91.37061321870162,2020Q1,1.47,1.56,1.61,1.42,1.86,1.39,2.01,1.58,1.41,1.56,1.5,2.0,2020.0,2.0,Wednesday,1.09375,0.0779375,0.7865,0.1355,0.289653125,2.34375,0.1525738950440426,0.6732409005053341,0.1741852183768059,0.0216113233327632,2.03125
33,2020-02-20,122.61256408691406,31.81031036376953,43.37422561645508,68.36277770996094,41.08378219604492,0.0,0.0037443842511613,0.0053089910414865,0.0021780629667558,-0.0019595935988585,0.0025145006888633,91.60036468858192,2020Q1,1.46,1.52,1.61,1.39,1.81,1.35,1.97,1.58,1.37,1.55,1.45,2.0,2020.0,3.0,Thursday,1.1724137931034482,0.1064827586206896,0.8152413793103448,0.0784137931034482,-0.1373655172413793,1.862068965517241,0.2421652361959347,0.6428479516300661,0.1149868333776448,-0.1271784028182898,1.827586206896552
34,2020-02-21,121.11434173583984,31.363052368164062,43.70406723022461,66.80709075927734,40.37559509277344,-0.0122191584706784,-0.0140601581842745,0.0076045533743061,-0.0227563449408656,-0.0172376316253487,-0.0023894991750255,91.38148569272651,2020Q1,1.43,1.46,1.6,1.34,1.75,1.3,1.9,1.56,1.3,1.53,1.39,2.0,2020.0,4.0,Friday,1.0,0.0877619047619047,0.7862380952380952,0.1259523809523809,0.0756761904761904,2.095238095238096,0.1889746991385306,0.7103928781691051,0.1006324284133456,-0.0883422707251849,1.9047619047619049
35,2020-02-24,117.85930633544922,29.875219345092773,42.50381088256836,63.389835357666016,38.66339492797852,-0.0268757221790473,-0.0474390376805784,-0.027463264261734,-0.051151088346663,-0.0424068093822689,-0.0305188661993484,88.59262635777252,2020Q1,1.35,1.38,1.6,1.26,1.68,1.21,1.84,1.53,1.21,1.49,1.3,2.0,2020.0,0.0,Monday,1.1842105263157894,0.0900263157894736,0.7729736842105264,0.137,0.2834605263157894,2.3684210526315788,0.3034712683507486,0.5953219470224882,0.1012067762448599,-0.2022644921058887,1.6578947368421053
36,2020-02-25,112.59771728515624,28.36913681030273,41.34020233154297,60.68049621582031,37.28287887573242,-0.04464296637991,-0.0504124343789104,-0.0273765699325235,-0.0427409083263702,-0.035706022578144,-0.0332810900743672,85.64416718003474,2020Q1,1.3,1.33,1.59,1.2,1.63,1.16,1.8,1.53,1.16,1.47,1.25,2.0,2020.0,1.0,Tuesday,1.25,0.0749375,0.813875,0.11121875,0.1695875,2.25,0.2388742828334215,0.6762917642481625,0.0848339459334965,-0.154040336899925,1.75
37,2020-02-26,112.93659973144533,27.95838928222656,40.44229507446289,59.58803176879883,37.08566665649414,0.0030096742141838,-0.0144786755699596,-0.0217199531313122,-0.0180035516376786,-0.0052896188595201,-0.0123759870596451,84.58423607528054,2020Q1,1.26,1.33,1.59,1.16,1.64,1.14,1.81,1.53,1.14,1.42,1.25,2.0,2020.0,2.0,Wednesday,1.2142857142857142,0.0759642857142857,0.8280714285714286,0.0959285714285714,0.1254857142857142,2.142857142857143,0.2201242201429392,0.6249156796506473,0.1549600914253719,-0.0651641287175672,1.8571428571428568
38,2020-02-27,108.23685455322266,26.58921813964844,38.912200927734375,56.32806015014648,36.7181282043457,-0.0416140134323,-0.0489717461459239,-0.0378340087750036,-0.0547084963521034,-0.0099105256904982,-0.0328955933431338,81.80178744210848,2020Q1,1.18,1.3,1.56,1.11,1.61,1.08,1.79,1.45,1.11,1.33,1.22,2.0,2020.0,3.0,Thursday,1.037037037037037,0.0704444444444444,0.8311851851851851,0.0984814814814814,0.172374074074074,2.333333333333333,0.2722554836008283,0.595834336898945,0.1319101630468611,-0.1403453205539672,1.7407407407407407
39,2020-02-28,103.54603576660156,26.014169692993164,37.42790985107422,55.46282196044922,35.76789474487305,-0.043338461801978,-0.021627128847305,-0.0381446189439836,-0.015360695670877,-0.0258791367082865,-0.0367527942528771,78.79534317873107,2020Q1,0.97,1.13,1.45,0.86,1.46,0.85,1.65,1.27,0.89,1.11,1.03,2.0,2020.0,4.0,Friday,1.195121951219512,0.1150975609756097,0.7739268292682927,0.1110731707317073,-0.1043414634146341,1.8780487804878048,0.348412329728556,0.5468822866678238,0.1047053929282033,-0.2437069368003526,1.5365853658536586
40,2020-03-02,108.37061309814452,26.80828666687012,38.71978378295898,59.07236099243164,36.7181282043457,0.0465935493891607,0.0305263240475766,0.0345163258387959,0.0650803349774808,0.0265666589059974,0.0357346341543165,81.61106594028684,2020Q1,0.89,1.1,1.41,0.84,1.46,0.85,1.66,1.13,0.88,0.95,1.01,3.0,2020.0,0.0,Monday,1.0731707317073171,0.1098536585365853,0.7896829268292683,0.1005121951219512,-0.1064341463414634,1.8780487804878048,0.3121399390851942,0.6188764005172543,0.0689836622601965,-0.2431562768249976,1.6097560975609757
41,2020-03-03,104.30403900146484,25.32958602905273,37.13471221923828,56.85245513916016,34.808719635009766,-0.0375246940145741,-0.0551583417542598,-0.0409369941889578,-0.0375794333589594,-0.052001794827601,-0.0424728776711471,78.14480911999311,2020Q1,0.73,1.02,1.11,0.71,1.44,0.72,1.64,0.95,0.77,0.83,0.91,3.0,2020.0,1.0,Tuesday,1.048780487804878,0.0914634146341463,0.7868048780487805,0.1217317073170731,0.2360658536585365,2.2439024390243905,0.1807721061859188,0.7009689916924733,0.1182589142969468,-0.062513191888972,1.804878048780488
42,2020-03-04,106.88134002685548,25.91376304626465,37.93184280395508,58.8975715637207,36.30576705932617,0.0247095035826412,0.0230630305817818,0.0214659152334517,0.035972350174757,0.0430078279239753,0.0267801433876769,80.23753831322918,2020Q1,0.59,1.02,1.0,0.67,1.45,0.68,1.67,0.72,0.75,0.68,0.9,3.0,2020.0,2.0,Wednesday,1.0384615384615383,0.1130384615384615,0.7616538461538462,0.1253846153846153,0.0659576923076923,2.0,0.2335726472889431,0.6318678764196543,0.1345594657871585,-0.0990131815017845,1.807692307692308
43,2020-03-05,101.63758850097656,24.600160598754883,35.64126205444336,55.48904037475586,35.230037689208984,-0.0490614313458397,-0.0506913042758224,-0.060386751082731,-0.0578721855327631,-0.0296297105735121,-0.0512126041601414,76.12836502480958,2020Q1,0.48,0.92,0.92,0.59,1.34,0.61,1.56,0.62,0.67,0.53,0.81,3.0,2020.0,3.0,Thursday,1.1785714285714286,0.0826428571428571,0.7868571428571428,0.1305714285714286,0.3201642857142857,2.357142857142857,0.2977804216955389,0.6017865448125771,0.1004330337247145,-0.1973473879708243,1.6071428571428572
44,2020-03-06,96.38493347167967,23.61726188659668,33.98289108276367,53.55754852294922,34.12741470336914,-0.0516802406153744,-0.0399549713593313,-0.0465295243795369,-0.0348085286529005,-0.03129780886319,-0.0445301410465334,72.73835819261282,2020Q1,0.39,0.74,0.79,0.49,1.09,0.53,1.25,0.45,0.58,0.41,0.69,3.0,2020.0,4.0,Friday,1.0571428571428572,0.1148,0.7899714285714285,0.0951142857142857,-0.1531771428571428,1.8,0.3612624801695346,0.5556463646037239,0.0830911534838378,-0.2781713266856968,1.5142857142857142
45,2020-03-09,83.32908630371094,20.144943237304688,29.759082794189453,44.89638900756836,31.330530166625977,-0.1354552697990384,-0.147024607084643,-0.1242921998098202,-0.161716877531644,-0.0819541873022995,-0.1181150003999494,64.14686698560071,2020Q1,0.31,0.54,0.57,0.38,0.87,0.4,0.99,0.33,0.46,0.27,0.56,3.0,2020.0,0.0,Monday,1.0,0.1229782608695652,0.7787826086956521,0.0981304347826087,-0.1253717391304347,1.9130434782608696,0.3732937955014083,0.5705394346428954,0.0561667672236975,-0.3171270282777107,1.4565217391304348
46,2020-03-10,89.80349731445312,21.68819808959961,32.14127349853516,48.57585525512695,32.764827728271484,0.0776968919009239,0.0766075552616649,0.0800491977800754,0.0819546143663876,0.0457795496602657,0.0722826133765685,68.78357017123905,2020Q1,0.43,0.76,0.57,0.5,1.16,0.58,1.28,0.44,0.63,0.43,0.73,3.0,2020.0,1.0,Tuesday,1.0294117647058822,0.102,0.7906764705882353,0.1073235294117647,-0.089685294117647,1.8823529411764703,0.3267067440182846,0.6047552692539552,0.0685380005743354,-0.2581687434439492,1.5
47,2020-03-11,85.57640838623047,20.82470893859864,29.62164688110352,44.38949203491211,30.65819931030273,-0.04707042659398,-0.0398137801689967,-0.0783922459558572,-0.0861819765854352,-0.0642954217687226,-0.0679308707755049,64.11104235445873,2020Q1,0.4,0.82,0.42,0.5,1.13,0.58,1.3,0.42,0.66,0.4,0.78,3.0,2020.0,2.0,Wednesday,1.1020408163265305,0.0949183673469387,0.7977959183673469,0.1073061224489796,0.0498204081632653,2.061224489795918,0.266122002297138,0.6603620180061885,0.0735159765130706,-0.1926060257840673,1.673469387755102
48,2020-03-12,78.5223159790039,18.840526580810547,24.92139434814453,37.808406829833984,26.462867736816406,-0.0824303396257232,-0.0952801964069904,-0.1586762731938922,-0.148257727299563,-0.1368420738290549,-0.1358588488556067,55.40098994124892,2020Q1,0.39,0.88,0.41,0.5,1.27,0.58,1.49,0.33,0.66,0.37,0.82,3.0,2020.0,3.0,Thursday,1.04,0.0963,0.7923,0.1114599999999999,0.041054,2.02,0.3435521814832464,0.5711923962831498,0.0852554213069379,-0.2582967601763084,1.62
49,2020-03-13,92.6661605834961,22.19342613220215,28.30227851867676,44.60798263549805,30.595443725585938,0.1801251584106882,0.1779620934165713,0.1356619185629133,0.1798429602248838,0.1561650849737685,0.1506437563662007,63.746803172404775,2020Q1,0.38,0.94,0.33,0.49,1.31,0.58,1.56,0.28,0.7,0.38,0.89,3.0,2020.0,4.0,Friday,1.0,0.0900666666666666,0.8113333333333332,0.0986666666666666,0.06766,2.1333333333333333,0.2267825638875364,0.6666891266902287,0.1065283175557851,-0.1202542463317513,1.8666666666666667
50,2020-03-16,78.79878997802734,18.77622413635254,24.2800407409668,35.999267578125,26.158077239990234,-0.1496487015124973,-0.1539736125235449,-0.1421171011039155,-0.1929859757998206,-0.1450335718414465,-0.1445837854343601,54.53004906039942,2020Q1,0.29,0.73,0.25,0.36,1.1,0.43,1.34,0.24,0.49,0.29,0.67,3.0,2020.0,0.0,Monday,1.150943396226415,0.0916037735849056,0.7942452830188679,0.1140943396226415,0.1798679245283019,2.30188679245283,0.3073495816052803,0.625937929693258,0.0667124858547774,-0.2406370957505028,1.6037735849056605
51,2020-03-17,83.61447143554688,20.19087600708008,27.147829055786133,35.17772674560547,26.86626243591309,0.0611136472890301,0.0753427238860364,0.118112994348507,-0.022821042976406,0.0270732894251182,0.0852399032774946,59.17818516802491,2020Q1,0.3,1.02,0.12,0.47,1.45,0.54,1.63,0.19,0.66,0.24,0.91,3.0,2020.0,1.0,Tuesday,1.2222222222222223,0.1028,0.7945333333333333,0.1027555555555555,-0.0510844444444444,1.8666666666666667,0.2983408039642704,0.6399974197149276,0.0616617776867415,-0.2366790262775288,1.6666666666666667
52,2020-03-18,74.8124771118164,19.097740173339844,25.76432991027832,31.8391170501709,25.781578063964844,-0.1052687910670507,-0.0541400894818492,-0.0509616862057314,-0.0949069199263037,-0.040373474893862,-0.0616813857139263,55.52799270282581,2020Q1,0.21,1.18,0.04,0.54,1.6,0.66,1.77,0.02,0.79,0.08,1.08,3.0,2020.0,2.0,Wednesday,1.0784313725490196,0.0976862745098039,0.8007450980392157,0.1016666666666666,0.0210941176470588,2.0588235294117645,0.2941067880019545,0.6319876021029902,0.0739056016409805,-0.2202011863609739,1.588235294117647
53,2020-03-19,76.06990814208984,19.47436714172364,25.92008399963379,34.64460372924805,26.89315795898437,0.0168077716287091,0.0197210227474744,0.0060453382602174,0.0881144623029703,0.0431152775932359,0.0164893000644259,56.44361043647797,2020Q1,0.2,1.12,0.04,0.44,1.56,0.53,1.78,0.04,0.66,0.06,1.0,3.0,2020.0,3.0,Thursday,1.0434782608695652,0.0871304347826086,0.8019565217391305,0.1110217391304347,0.2124434782608695,2.347826086956522,0.2384740821004885,0.6842603647838468,0.0772655542595716,-0.1612085278409168,1.7173913043478262
54,2020-03-20,74.46466827392578,18.06890106201172,24.2800407409668,33.263710021972656,26.05946922302246,-0.0211021665119623,-0.0721700515084118,-0.0632730688176071,-0.0398588397219736,-0.0310000312062047,-0.0464648461771061,53.82096675986652,2020Q1,0.15,0.92,0.04,0.37,1.35,0.41,1.55,0.05,0.52,0.05,0.82,3.0,2020.0,4.0,Friday,1.2222222222222223,0.0918444444444444,0.8196,0.0885333333333333,-0.0216466666666666,2.022222222222222,0.2807431813950339,0.6059255209234026,0.1133312930663426,-0.1674118883286913,1.711111111111111
55,2020-03-23,70.4783706665039,16.608327865600586,23.134750366210938,30.9301815032959,24.64309501647949,-0.0535327384090112,-0.0808335377673775,-0.0471700351319204,-0.0701523827960057,-0.0543516137808234,-0.0502672346955093,51.11553559220909,2020Q1,0.17,0.76,0.01,0.28,1.12,0.31,1.33,0.02,0.38,0.08,0.63,3.0,2020.0,0.0,Monday,1.2045454545454546,0.1074545454545454,0.7866136363636363,0.1059545454545454,-0.0325499999999999,1.9545454545454544,0.2738436843183907,0.6391009983013977,0.0870553187983618,-0.1867883655200289,1.7272727272727273
56,2020-03-24,78.8612060546875,19.31820297241211,26.49730682373047,35.53606033325195,27.789594650268555,0.1189419577795047,0.1631636326510783,0.1453465632562283,0.148912117747038,0.1276828106082015,0.1353933565288473,58.03623952680805,2020Q1,0.25,0.84,0.01,0.38,1.19,0.44,1.39,0.01,0.52,0.09,0.75,3.0,2020.0,1.0,Tuesday,1.0517241379310345,0.0924482758620689,0.7999310344827586,0.107603448275862,0.0268586206896551,2.0517241379310347,0.2630839363575495,0.6294827764404232,0.1074332957123887,-0.1556506406451607,1.6896551724137931
57,2020-03-25,81.80412292480469,19.382503509521484,26.543121337890625,36.584842681884766,28.36331367492676,0.0373176751580033,0.0033284947467009,0.0017290253105695,0.0295131857273283,0.0206451023082001,0.014187045482699,58.8596022966197,2020Q1,0.19,0.88,0.0,0.34,1.23,0.41,1.45,0.0,0.56,0.07,0.77,3.0,2020.0,2.0,Wednesday,1.068181818181818,0.0954090909090909,0.8034318181818182,0.1011136363636363,0.0380227272727272,2.0454545454545454,0.2620376332409002,0.6315061815760352,0.1064561911519955,-0.1555814420889047,1.818181818181818
58,2020-03-26,87.50267791748047,20.87063789367676,28.31144142150879,40.22059631347656,29.58247184753418,0.0696609753754582,0.076777201842076,0.0666206532799089,0.0993786870482311,0.0429836297190182,0.0624198920364191,62.53361231728126,2020Q1,0.13,0.83,0.01,0.3,1.2,0.36,1.42,0.0,0.51,0.04,0.72,3.0,2020.0,3.0,Thursday,1.06,0.10568,0.7754000000000001,0.11892,-0.016022,1.96,0.2594659596122801,0.6283132499456405,0.1122207823768257,-0.1472451772354543,1.8
59,2020-03-27,81.26905059814453,19.8418025970459,27.743377685546875,38.28035736083984,29.17011070251465,-0.0712392748164184,-0.049295824203944,-0.0200648115192871,-0.0482399350202229,-0.0139393742059422,-0.0310077472370878,60.59458587272496,2020Q1,0.11,0.72,0.01,0.25,1.09,0.3,1.29,0.03,0.41,0.02,0.6,3.0,2020.0,4.0,Friday,1.0227272727272727,0.0803636363636363,0.7824318181818182,0.1370227272727272,0.2601590909090909,2.272727272727273,0.2508830022998153,0.6275741932067004,0.1215427940372715,-0.1293402082625437,1.7954545454545454
60,2020-03-30,83.38260650634766,20.245990753173828,27.413537979125977,38.52507019042969,30.478906631469727,0.0260068979845,0.0203705361018009,-0.0118889527497125,0.0063926474688604,0.0448677052446788,0.0091140267743462,61.1468465507494,2020Q1,0.14,0.7,0.04,0.23,1.1,0.29,1.31,0.12,0.39,0.12,0.57,3.0,2020.0,0.0,Monday,1.0,0.0953103448275862,0.785551724137931,0.1192758620689655,0.1008827586206896,2.1379310344827585,0.2443060180943073,0.644174064027852,0.111519931333846,-0.1327860867604613,1.793103448275862
61,2020-03-31,80.2880859375,19.50192070007324,26.29574012756348,36.81206893920898,30.19205474853516,-0.0371123031349719,-0.0367514764859776,-0.0407753954419762,-0.0444645848210875,-0.0094114886207364,-0.0333088225426473,59.110117089948,2020Q1,0.17,0.7,0.05,0.23,1.15,0.29,1.35,0.11,0.37,0.15,0.55,3.0,2020.0,1.0,Tuesday,1.0,0.0895238095238095,0.7980952380952382,0.1125238095238095,0.0423309523809523,1.9761904761904765,0.2843732806255242,0.601347933212916,0.1142787707171269,-0.1700945099083972,1.6904761904761905
62,2020-04-01,75.23162078857422,18.1607608795166,24.344173431396484,33.65699768066406,29.31354522705078,-0.0629790222283038,-0.0687706529619721,-0.0742160778399746,-0.08570752336021,-0.0290973744185795,-0.062063332714507,55.44154622620109,2020Q2,0.16,0.62,0.03,0.23,1.04,0.28,1.27,0.09,0.37,0.14,0.51,4.0,2020.0,2.0,Wednesday,1.0,0.0745490196078431,0.8388627450980392,0.0866666666666666,0.0742254901960784,2.117647058823529,0.2428352254278519,0.6763263695380267,0.0808383978757203,-0.1619968275521315,1.7450980392156863
63,2020-04-02,78.0407485961914,18.89564514160156,24.939722061157227,34.2862663269043,30.15618896484375,0.0373397220234263,0.0404654995988538,0.0244637030474268,0.0186965175031565,0.0287458828765403,0.028444216836218,57.01853758879436,2020Q2,0.14,0.63,0.09,0.23,1.04,0.29,1.26,0.09,0.39,0.15,0.53,4.0,2020.0,3.0,Thursday,1.1,0.081425,0.7966,0.1220499999999999,0.176425,2.225,0.2051651095040142,0.6719043254852295,0.1229305644519626,-0.0822345450520515,1.8
64,2020-04-03,75.73406219482422,18.39959716796875,24.032657623291016,32.76553726196289,30.25481033325196,-0.0295574612348062,-0.0262519733999812,-0.0363702705123138,-0.0443538835766464,0.0032703525144766,-0.0264092761720803,55.51271928268374,2020Q2,0.15,0.62,0.09,0.23,1.05,0.3,1.24,0.1,0.39,0.15,0.52,4.0,2020.0,4.0,Friday,1.0925925925925926,0.0861296296296296,0.7873148148148148,0.1265555555555555,0.1301685185185185,2.1666666666666665,0.2681365856314422,0.6166627729932467,0.1152006398920935,-0.1529359457393487,1.6851851851851851
65,2020-04-06,80.6087875366211,19.648895263671875,26.23160171508789,35.93809127807617,31.59049224853516,0.0643663524776572,0.0678981221326946,0.0914981657986002,0.0968259421705335,0.0441477537148928,0.0750647249415171,59.67976628639406,2020Q2,0.2,0.67,0.09,0.27,1.08,0.35,1.27,0.15,0.44,0.17,0.58,4.0,2020.0,0.0,Monday,1.0,0.0838695652173913,0.8098043478260869,0.1062391304347826,0.1564239130434782,2.217391304347826,0.2546916436403989,0.6595173627138138,0.0857909965004933,-0.1689006471399055,1.7391304347826086
66,2020-04-07,81.67203521728516,20.33785057067871,26.3598747253418,36.05170822143555,31.19606590270996,0.0131902204853413,0.0350633100620481,0.0048900182172302,0.0031614629302443,-0.012485603032776,0.0032578972090609,59.87419683041592,2020Q2,0.2,0.75,0.1,0.28,1.13,0.36,1.32,0.14,0.48,0.2,0.64,4.0,2020.0,1.0,Tuesday,1.175,0.084175,0.77745,0.13835,0.2703375,2.35,0.2231103979866019,0.6340638108551502,0.1428257940569892,-0.0802846039296127,1.925
67,2020-04-08,84.96992492675781,21.54121971130371,27.743377685546875,38.68238830566406,31.95802879333496,0.0403796685205499,0.0591689439571312,0.0524851872256815,0.072969637612466,0.0244249673340639,0.0437399556551375,62.49309154466528,2020Q2,0.23,0.77,0.14,0.27,1.18,0.34,1.37,0.22,0.47,0.24,0.65,4.0,2020.0,2.0,Wednesday,1.051282051282051,0.104051282051282,0.7814102564102564,0.1146153846153846,0.1096564102564102,2.2051282051282053,0.2408238239586352,0.6197909296323092,0.1393852567133039,-0.1014385672453313,1.8461538461538465
68,2020-04-09,92.5928726196289,22.83644676208496,30.418764114379883,41.435428619384766,33.29372024536133,0.0897134803807571,0.0601278417907591,0.0964333347999935,0.0711703810004302,0.0417951764379451,0.0832691915478989,67.6968407549184,2020Q2,0.25,0.73,0.2,0.23,1.15,0.29,1.35,0.25,0.41,0.24,0.6,4.0,2020.0,3.0,Thursday,1.1228070175438596,0.0974912280701754,0.777438596491228,0.1250350877192982,0.1285298245614035,2.175438596491228,0.1954036618729955,0.6883142938216528,0.1162820378596191,-0.0791216240133763,1.824561403508772
69,2020-04-13,88.47502899169922,21.972963333129883,28.79704093933105,40.79742431640625,32.27178955078125,-0.044472576683583,-0.0378116367205035,-0.0533132499713291,-0.0153975552863,-0.0306943978338515,-0.04639933392913,64.5557524347838,2020Q2,0.27,0.76,0.17,0.25,1.19,0.31,1.39,0.26,0.44,0.27,0.63,4.0,2020.0,0.0,Monday,1.0,0.0846086956521739,0.8101304347826087,0.1052608695652173,0.1028999999999999,2.0434782608695654,0.2821754293273324,0.6240133183157962,0.0938112476597661,-0.1883641816675663,1.608695652173913
70,2020-04-14,86.05118560791016,21.79842758178711,27.651756286621094,39.69620895385742,32.57657623291016,-0.0273957907831425,-0.0079432049604167,-0.0397709144881522,-0.0269922766204137,0.0094443687930387,-0.0264215958465222,62.85008643438379,2020Q2,0.25,0.76,0.17,0.23,1.19,0.29,1.41,0.2,0.42,0.24,0.61,4.0,2020.0,1.0,Tuesday,1.0,0.1062777777777777,0.7743888888888889,0.1193611111111111,0.1007305555555555,2.138888888888889,0.2734347949218418,0.6424261621303029,0.084139047940779,-0.1892957469810628,1.75
71,2020-04-15,81.80718231201172,20.383777618408203,26.05752182006836,37.45881271362305,31.04366683959961,-0.0493195214675614,-0.0648968811200338,-0.0576540039637222,-0.0563629701474794,-0.0470555709215981,-0.0534570229576062,59.49030792097339,2020Q2,0.19,0.63,0.14,0.2,1.06,0.24,1.27,0.14,0.34,0.19,0.49,4.0,2020.0,2.0,Wednesday,1.1428571428571428,0.1106530612244897,0.7755714285714286,0.1137551020408163,0.0145897959183673,2.061224489795918,0.3100511923204271,0.6167822525817521,0.0731665582719201,-0.2368846340485069,1.6326530612244898
72,2020-04-16,78.68952941894531,19.67645835876465,24.63736343383789,35.41370391845703,32.39728546142578,-0.038109769887633,-0.0347001067655284,-0.0545008998183673,-0.054596199052039,0.0436036963294388,-0.0299518897959006,57.70846077420021,2020Q2,0.17,0.61,0.14,0.2,1.01,0.25,1.21,0.14,0.35,0.18,0.5,4.0,2020.0,3.0,Thursday,1.162790697674419,0.0723255813953488,0.8328604651162791,0.094813953488372,0.1440046511627906,2.186046511627907,0.2652356357768524,0.6518557646939921,0.0829086078677412,-0.1823270279091111,1.6744186046511629
73,2020-04-17,85.7628402709961,21.385053634643555,26.00254440307617,39.72243118286133,33.5178337097168,0.0898888442246523,0.0868344925049904,0.0554110009743691,0.1216683596363006,0.0345877203083946,0.0593349019763128,61.132586637441264,2020Q2,0.16,0.65,0.12,0.2,1.08,0.26,1.27,0.12,0.36,0.16,0.53,4.0,2020.0,4.0,Friday,1.0714285714285714,0.0923571428571428,0.8097142857142858,0.0979999999999999,0.01145,2.023809523809524,0.2573760914106276,0.6128260958052817,0.1297978086042261,-0.1275782828064014,1.761904761904762
74,2020-04-20,82.63616943359375,20.66854286193848,25.36118507385254,38.46389389038086,32.63932800292969,-0.0364571745469551,-0.0335052127970506,-0.0246652527261045,-0.0316832896427417,-0.026210098015148,-0.0278121763381874,59.43235635787123,2020Q2,0.15,0.63,0.1,0.2,1.04,0.26,1.23,0.12,0.35,0.15,0.51,4.0,2020.0,0.0,Monday,1.1538461538461535,0.1096153846153846,0.7639615384615385,0.1265769230769231,0.0855884615384615,2.076923076923077,0.2727629657333286,0.6177000403404236,0.1095369885532328,-0.1632259771800958,1.6153846153846154
75,2020-04-21,80.2393569946289,19.878551483154297,24.591552734375,36.33138275146485,31.56360244750977,-0.0290043991074745,-0.038221919370957,-0.0303468602605259,-0.0554418942864574,-0.0329579565891602,-0.0306119224728404,57.613017672665855,2020Q2,0.17,0.58,0.08,0.2,0.98,0.24,1.17,0.11,0.34,0.14,0.48,4.0,2020.0,1.0,Tuesday,1.0833333333333333,0.10025,0.77375,0.1259722222222222,0.0151555555555555,2.0277777777777777,0.2591542516214151,0.5612684765623676,0.1795772729027601,-0.0795769787186549,1.805555555555556
76,2020-04-22,80.50064086914062,20.02552604675293,24.554903030395508,36.91695022583008,31.84149742126465,0.0032563056871106,0.0073936254220123,-0.0014903371241077,0.0161174012663092,0.0088042857027177,0.0018315135881843,57.718536697389645,2020Q2,0.16,0.63,0.09,0.22,1.03,0.26,1.22,0.12,0.37,0.14,0.52,4.0,2020.0,2.0,Wednesday,1.0571428571428572,0.0786,0.8094,0.1120857142857142,0.1671485714285714,2.2285714285714286,0.1664874160928385,0.6919132803167616,0.1415993086461509,-0.0248881074466875,1.9428571428571428
77,2020-04-23,80.54570007324219,20.089826583862305,24.307523727416992,37.109222412109375,31.662214279174805,0.0005597372097299,0.0032109287396122,-0.0100745379720007,0.0052082359215244,-0.0056304871507114,-0.0065785629232372,57.33883167188869,2020Q2,0.17,0.61,0.09,0.22,0.99,0.26,1.18,0.11,0.37,0.14,0.51,4.0,2020.0,3.0,Thursday,1.0,0.0891199999999999,0.795,0.11608,0.0581919999999999,2.0,0.2310745546780526,0.5983851173520088,0.1705403283424675,-0.0605342263355851,1.9
